Time,Sender_account,Receiver_account,Amount,Is_laundering,Laundering_type,Days_Since_Start,Year,Month,Day,Payment_type_Cash Deposit,Payment_type_Cash Withdrawal,Payment_type_Cheque,Payment_type_Credit card,Payment_type_Cross-border,Payment_type_Debit card,Sender_Info,Receiver_Info
59255,6417174547,8344010429,13825.75,0,Normal_Fan_In,69,2022,12,15,False,False,True,False,False,False,France - US dollar,India - Dirham
34407,8001730743,6296227739,5855.42,0,Normal_Fan_In,306,2023,8,9,False,False,True,False,False,False,France - US dollar,India - Dirham
30933,8431754646,6972688734,2846.96,0,Normal_Small_Fan_Out,238,2023,6,2,False,False,False,False,False,False,France - US dollar,India - Dirham
81399,8080536440,1276453947,1000.69,0,Normal_Small_Fan_Out,236,2023,5,31,False,False,False,False,False,True,France - US dollar,India - Dirham
52891,9273592477,4196526214,2324.89,0,Normal_Group,16,2022,10,23,False,False,False,True,False,False,France - US dollar,India - Dirham
69570,2569320973,8723651050,3474.0,0,Normal_Small_Fan_Out,313,2023,8,16,False,False,True,False,False,False,France - US dollar,India - Dirham
60892,7620679872,2717341742,1835.65,0,Normal_Small_Fan_Out,29,2022,11,5,False,False,False,True,False,False,France - US dollar,India - Dirham
53384,2187035397,1509708948,3334.18,0,Normal_Small_Fan_Out,56,2022,12,2,False,False,False,False,False,False,France - US dollar,India - Dirham
83836,3311264943,9673253200,3940.25,0,Normal_Group,201,2023,4,26,False,False,False,True,False,False,France - US dollar,India - Dirham
77082,5101923207,7109143239,15507.5,0,Normal_Small_Fan_Out,182,2023,4,7,False,False,True,False,False,False,France - US dollar,India - Dirham
73428,7708135179,4269619865,9837.95,0,Normal_Small_Fan_Out,18,2022,10,25,False,False,False,False,False,True,France - US dollar,India - Dirham
67230,554136849,9116047114,7639.22,0,Normal_Fan_Out,252,2023,6,16,False,False,False,False,True,False,France - US dollar,Albania - Yen
46427,4749640876,2403563054,1445.36,0,Normal_Group,191,2023,4,16,False,False,False,False,False,True,France - US dollar,India - Dirham
41106,4210429960,2121837965,9066.6,0,Normal_Fan_In,135,2023,2,19,False,False,True,False,False,False,France - US dollar,India - Dirham
60140,9186673342,5134990846,4644.07,0,Normal_Cash_Deposits,297,2023,7,31,True,False,False,False,False,False,France - US dollar,India - Dirham
12409,2155777605,7480736581,10487.96,0,Normal_Fan_Out,133,2023,2,17,False,False,False,False,True,False,France - US dollar,Albania - Yen
1811,2785730344,549255241,2646.05,0,Normal_Small_Fan_Out,174,2023,3,30,False,False,False,False,False,True,France - US dollar,India - Dirham
31700,3498657030,1102269038,11429.45,0,Normal_Fan_In,77,2022,12,23,False,False,False,False,False,True,France - US dollar,India - Dirham
38122,3434913636,8983645623,6069.86,0,Normal_Fan_In,4,2022,10,11,False,False,True,False,False,False,France - US dollar,India - Dirham
37191,4037275059,9565147351,3773.71,0,Normal_Small_Fan_Out,48,2022,11,24,False,False,False,False,False,True,France - US dollar,India - Dirham
52977,8656035181,4016394347,7714.32,0,Normal_Fan_Out,93,2023,1,8,False,False,False,True,False,False,France - US dollar,India - Dirham
75487,7618265308,2152498316,6022.62,0,Normal_Fan_In,152,2023,3,8,False,False,False,True,False,False,France - US dollar,India - Dirham
52260,42760832,4875116526,5919.92,0,Normal_Fan_In,176,2023,4,1,False,False,False,False,False,False,France - US dollar,India - Dirham
48656,5215132205,3083346413,5859.87,0,Normal_Small_Fan_Out,199,2023,4,24,False,False,False,True,False,False,France - US dollar,India - Dirham
23726,7429956145,2089738576,15347.69,0,Normal_Fan_In,174,2023,3,30,False,False,False,False,False,False,France - US dollar,India - Dirham
57529,7204312406,4931682406,11205.71,0,Normal_Fan_In,183,2023,4,8,False,False,False,False,True,False,Austria - Albanian lek,Austria - US dollar
81507,8379137271,3930021518,475.16,0,Normal_Small_Fan_Out,272,2023,7,6,False,False,False,True,False,False,France - US dollar,India - Dirham
62891,4278420374,3156278377,451.24,0,Normal_Small_Fan_Out,202,2023,4,27,False,False,False,False,False,True,France - US dollar,India - Dirham
42962,4486784474,8571597403,6292.07,0,Normal_Small_Fan_Out,211,2023,5,6,False,False,False,False,True,False,Germany - Euro,India - Dirham
37467,2404907438,3568117554,19239.86,0,Normal_Small_Fan_Out,185,2023,4,10,False,False,True,False,False,False,France - US dollar,India - Dirham
8594,5005072964,9869584955,16258.99,0,Normal_Fan_Out,251,2023,6,15,False,False,False,True,False,False,France - US dollar,India - Dirham
78879,1295575531,1371232910,6253.88,0,Normal_Fan_In,11,2022,10,18,False,False,False,True,False,False,France - US dollar,India - Dirham
40728,9635983893,1818817758,5681.75,0,Normal_Fan_In,30,2022,11,6,False,False,True,False,False,False,France - US dollar,India - Dirham
83218,6266032455,4144860371,11436.99,0,Normal_Fan_In,182,2023,4,7,False,False,False,True,False,False,France - US dollar,India - Dirham
48811,9374307877,4940266111,8027.33,0,Normal_Fan_Out,23,2022,10,30,False,False,False,True,False,False,France - US dollar,India - Dirham
31239,8695271040,2992878893,5855.18,0,Normal_Fan_In,292,2023,7,26,False,False,False,False,False,True,France - US dollar,India - Dirham
624,9179140007,3583996731,117.56,0,Normal_Cash_Withdrawal,140,2023,2,24,False,True,False,False,False,False,France - US dollar,India - Dirham
25509,856597640,1036732324,2628.74,0,Normal_Cash_Deposits,31,2022,11,7,True,False,False,False,False,False,France - US dollar,India - Dirham
61959,5199764442,5423597754,8336.96,0,Normal_Fan_In,310,2023,8,13,False,False,False,False,False,True,France - US dollar,India - Albanian lek
80206,3253755133,9725413861,2932.88,0,Normal_Small_Fan_Out,188,2023,4,13,False,False,False,True,False,False,France - US dollar,India - Dirham
9247,1362914629,1106557260,278.92,0,Normal_Small_Fan_Out,96,2023,1,11,False,False,False,True,False,False,France - US dollar,India - Dirham
59848,8830041121,3394545510,4104.43,0,Normal_Cash_Deposits,178,2023,4,3,True,False,False,False,False,False,France - US dollar,India - Dirham
14792,2760776844,6357977541,17798.77,0,Normal_Fan_Out,224,2023,5,19,False,False,True,False,False,False,France - US dollar,India - Dirham
67870,3860364093,2039306543,4621.03,0,Normal_Plus_Mutual,220,2023,5,15,False,False,False,False,False,True,France - US dollar,India - Dirham
57503,2092970761,2713191137,9728.54,0,Normal_Fan_Out,257,2023,6,21,False,False,True,False,False,False,France - US dollar,India - Dirham
37855,8141083436,8756434409,4693.96,0,Normal_Fan_In,147,2023,3,3,False,False,False,True,False,False,France - US dollar,India - Dirham
69636,8910449351,6034488074,4445.42,0,Normal_Fan_In,314,2023,8,17,False,False,True,False,False,False,France - US dollar,India - Dirham
40902,6170406376,733455243,7536.89,0,Normal_Fan_In,71,2022,12,17,False,False,True,False,False,False,France - US dollar,India - Dirham
61779,6263325691,8447161222,16113.28,0,Normal_Fan_In,17,2022,10,24,False,False,False,False,False,False,France - US dollar,India - Dirham
45453,1065297480,430783378,3774.06,0,Normal_Small_Fan_Out,259,2023,6,23,False,False,False,False,False,True,France - US dollar,India - Dirham
44205,4686116876,3954517175,241.81,0,Normal_Small_Fan_Out,33,2022,11,9,False,False,False,False,False,True,France - US dollar,India - Dirham
45563,5787928622,595701967,11441.82,0,Normal_Fan_Out,62,2022,12,8,False,False,False,False,True,False,France - US dollar,Austria - Naira
62822,6476127203,9205762228,1100.0,0,Normal_Small_Fan_Out,106,2023,1,21,False,False,False,False,False,True,France - US dollar,India - Dirham
29384,7378741021,1764836801,12666.83,0,Normal_Fan_Out,75,2022,12,21,False,False,False,False,False,True,France - US dollar,India - Dirham
81713,537532893,1149627326,17962.04,0,Normal_Fan_In,291,2023,7,25,False,False,False,False,False,False,France - US dollar,India - Dirham
1533,5518282569,9649468610,2983.77,0,Normal_Small_Fan_Out,115,2023,1,30,False,False,False,True,False,False,France - US dollar,India - Dirham
48306,4325952441,659427343,104.51,0,Normal_Small_Fan_Out,100,2023,1,15,False,False,False,True,False,False,France - US dollar,India - Dirham
54769,9144140322,3996496176,5698.87,0,Normal_Small_Fan_Out,38,2022,11,14,False,False,False,True,False,False,France - US dollar,India - Dirham
67740,6456948495,7785165932,126.89,0,Normal_Small_Fan_Out,114,2023,1,29,False,False,True,False,False,False,France - US dollar,India - Dirham
34080,2760840320,5053644152,21505.09,0,Normal_Fan_In,244,2023,6,8,False,False,False,False,False,False,France - US dollar,India - Dirham
69772,8896310068,2420151527,12773.48,0,Normal_Fan_Out,97,2023,1,12,False,False,False,False,False,False,France - US dollar,India - Dirham
63744,4413964314,7286686153,2465.96,0,Normal_Small_Fan_Out,141,2023,2,25,False,False,False,True,False,False,France - US dollar,India - Dirham
81607,749042884,6357852540,7213.77,0,Normal_Fan_Out,315,2023,8,18,False,False,False,False,False,True,France - US dollar,India - Dirham
15861,4714846783,4991673260,265.71,0,Normal_Small_Fan_Out,22,2022,10,29,False,False,False,True,False,False,France - US dollar,India - Dirham
60850,3543407543,8853516121,69014.75,0,Normal_Small_Fan_Out,134,2023,2,18,False,False,False,False,False,False,France - US dollar,India - Dirham
74117,8636665299,2930954740,15399.85,0,Normal_Fan_In,102,2023,1,17,False,False,False,False,False,True,France - US dollar,India - Dirham
37812,7510238575,4194023670,447.84,0,Normal_Small_Fan_Out,91,2023,1,6,False,False,True,False,False,False,France - US dollar,India - Dirham
43000,8745647624,1904612241,200.2,0,Normal_Small_Fan_Out,236,2023,5,31,False,False,False,True,False,False,France - US dollar,India - Dirham
62803,5097207315,5687806746,1030.18,0,Normal_Small_Fan_Out,75,2022,12,21,False,False,True,False,False,False,France - US dollar,India - Dirham
60116,1774320171,9199267949,1524.75,0,Normal_Small_Fan_Out,284,2023,7,18,False,False,True,False,False,False,France - US dollar,Germany - US dollar
68231,9183743678,8819643501,9732.06,0,Normal_Fan_In,16,2022,10,23,False,False,False,False,True,False,France - US dollar,Austria - Pakistani rupee
64042,8307902133,4234197050,4992.95,0,Normal_Fan_Out,48,2022,11,24,False,False,False,False,False,False,France - US dollar,India - Dirham
52786,758858653,4348606985,8581.18,0,Normal_Small_Fan_Out,135,2023,2,19,False,False,False,False,False,True,France - US dollar,India - Dirham
38901,3031880993,9393651460,2808.63,0,Normal_Cash_Deposits,266,2023,6,30,True,False,False,False,False,False,France - US dollar,India - Dirham
67734,585008427,3597048548,20964.83,0,Normal_Plus_Mutual,277,2023,7,11,False,False,False,False,False,False,France - US dollar,India - Dirham
31411,5161591824,5304816628,7385.67,0,Normal_Fan_In,156,2023,3,12,False,False,False,True,False,False,France - US dollar,India - Dirham
45185,5376542601,339186125,11829.96,0,Normal_Fan_Out,187,2023,4,12,False,False,True,False,False,False,France - US dollar,Germany - Mexican Peso
69857,8054751831,5967495456,8540.63,0,Normal_Group,292,2023,7,26,False,False,False,True,False,False,France - US dollar,India - Dirham
20384,3408749958,9263750390,3157.79,0,Normal_Small_Fan_Out,121,2023,2,5,False,False,False,False,True,False,France - US dollar,Albania - Yen
81916,2840016016,7432517540,1641.18,0,Normal_Small_Fan_Out,114,2023,1,29,False,False,True,False,False,False,France - US dollar,India - Dirham
76406,3605660750,3849561627,8258.42,0,Normal_Fan_In,90,2023,1,5,False,False,False,False,False,True,France - US dollar,India - Dirham
17728,9791395421,2287131439,4408.96,0,Normal_Fan_In,118,2023,2,2,False,False,False,True,False,False,France - US dollar,India - Dirham
63907,6707959264,7679995490,7061.97,0,Normal_Fan_Out,43,2022,11,19,False,False,False,False,False,False,France - US dollar,India - Dirham
58834,3897414234,1484029121,10783.47,0,Normal_Fan_Out,216,2023,5,11,False,False,False,False,False,True,France - US dollar,India - Dirham
69423,2523462017,5017140789,5168.62,0,Normal_Fan_In,106,2023,1,21,False,False,False,True,False,False,France - US dollar,India - Dirham
14267,7973978579,4412191910,22.79,0,Normal_Cash_Withdrawal,275,2023,7,9,False,True,False,False,False,False,France - US dollar,India - Dirham
29843,4748378277,3170494684,230.77,0,Normal_Cash_Withdrawal,280,2023,7,14,False,True,False,False,False,False,France - US dollar,India - Dirham
55628,2786390190,3442797640,5511.39,0,Normal_Fan_In,226,2023,5,21,False,False,True,False,False,False,France - US dollar,India - Dirham
44283,8228734926,3235956399,17248.53,0,Normal_Fan_Out,291,2023,7,25,False,False,False,True,False,False,France - US dollar,India - Dirham
36963,4746404602,8765765257,19096.26,0,Normal_Fan_In,109,2023,1,24,False,False,True,False,False,False,France - US dollar,India - Dirham
21653,4557869102,7335193451,93.39,0,Normal_Cash_Withdrawal,10,2022,10,17,False,True,False,False,False,False,France - US dollar,India - Dirham
45348,8733952355,4872332288,8077.7,0,Normal_Fan_Out,201,2023,4,26,False,False,False,True,False,False,France - US dollar,India - Dirham
53405,199160246,2480760138,197.64,0,Normal_Small_Fan_Out,10,2022,10,17,False,False,False,False,True,False,France - US dollar,France - US dollar
75897,7872495275,3554842176,12717.31,0,Normal_Group,251,2023,6,15,False,False,False,False,True,False,France - US dollar,France - UK pounds
71125,5510182379,2559562693,12729.68,0,Normal_Fan_In,121,2023,2,5,False,False,False,False,False,False,France - US dollar,India - Dirham
83900,2235590128,7885417042,7206.25,0,Normal_Fan_Out,225,2023,5,20,False,False,False,True,False,False,France - US dollar,India - Dirham
52377,1087195568,6312941624,9896.39,0,Normal_Small_Fan_Out,251,2023,6,15,False,False,False,False,False,False,France - US dollar,India - Dirham
84072,5170812407,2408257797,14957.23,0,Normal_Fan_In,120,2023,2,4,False,False,False,False,False,False,France - US dollar,India - Dirham
56574,8569687956,5237553101,16035.44,0,Normal_Group,41,2022,11,17,False,False,False,True,False,False,France - US dollar,India - Dirham
38294,1790483298,6401860693,327.51,0,Normal_Group,304,2023,8,7,False,False,False,False,False,True,France - US dollar,India - Dirham
66270,4480073652,7761652844,6338.88,0,Normal_Fan_Out,56,2022,12,2,False,False,False,False,False,False,France - US dollar,India - Dirham
29437,135711146,2960052525,24089.96,0,Normal_Fan_In,26,2022,11,2,False,False,False,False,False,False,France - US dollar,India - Dirham
80544,5880077732,420810073,14934.16,0,Normal_Fan_Out,44,2022,11,20,False,False,False,True,False,False,France - US dollar,India - Dirham
80818,4051611292,5754176205,7686.8,0,Normal_Fan_In,54,2022,11,30,False,False,False,False,False,True,France - US dollar,India - Dirham
62365,1835697376,6209686601,4681.11,0,Normal_Small_Fan_Out,142,2023,2,26,False,False,False,False,False,True,France - US dollar,India - Dirham
76654,2195372497,9835154318,10784.4,0,Normal_Fan_In,83,2022,12,29,False,False,False,True,False,False,France - US dollar,India - Dirham
77116,8925801430,1297392031,6577.31,0,Normal_Fan_Out,224,2023,5,19,False,False,True,False,False,False,France - US dollar,India - Dirham
45820,2196677893,7752138880,10378.12,0,Normal_Fan_Out,33,2022,11,9,False,False,True,False,False,False,France - US dollar,India - Dirham
55780,7737145796,6314415920,7116.07,0,Normal_Fan_In,273,2023,7,7,False,False,False,False,False,False,France - US dollar,India - Dirham
74388,3621927221,1484706818,919.45,0,Normal_Group,195,2023,4,20,False,False,False,False,False,False,France - US dollar,India - Dirham
50794,830780458,6367230352,675.71,0,Normal_Cash_Deposits,161,2023,3,17,True,False,False,False,False,False,France - US dollar,India - Dirham
53278,2552379760,9066935213,1071.31,0,Normal_Small_Fan_Out,62,2022,12,8,False,False,True,False,False,False,France - US dollar,India - Dirham
6255,908639815,6981014531,237.07,0,Normal_Small_Fan_Out,55,2022,12,1,False,False,True,False,False,False,France - US dollar,India - Dirham
62264,2721924774,7798716689,2812.98,0,Normal_Small_Fan_Out,58,2022,12,4,False,False,False,False,True,False,France - US dollar,Albania - Naira
29802,6472339869,7413282080,3736.71,0,Normal_Foward,274,2023,7,8,False,False,False,False,True,False,France - US dollar,France - UK pounds
54791,331230344,855729452,7726.11,0,Normal_Group,296,2023,7,30,False,False,False,True,False,False,France - US dollar,India - Dirham
56647,5342798257,7532528674,3348.55,0,Normal_Small_Fan_Out,184,2023,4,9,False,False,False,True,False,False,France - US dollar,India - Dirham
41648,791113359,7428863326,1514.89,0,Normal_Periodical,49,2022,11,25,False,False,False,True,False,False,France - US dollar,India - Dirham
49775,5991138099,2632425714,8768.11,0,Normal_Fan_In,306,2023,8,9,False,False,False,True,False,False,France - US dollar,India - Dirham
9001,5609852821,833289727,12748.2,0,Normal_Fan_In,12,2022,10,19,False,False,True,False,False,False,France - US dollar,India - Dirham
49358,9285879778,9044269780,2061.03,0,Normal_Group,49,2022,11,25,False,False,False,True,False,False,France - US dollar,India - Dirham
47400,1802715498,3915372338,7643.78,0,Normal_Fan_In,118,2023,2,2,False,False,False,False,False,False,France - US dollar,India - Dirham
47626,7805835738,2782125314,167.58,0,Normal_Small_Fan_Out,15,2022,10,22,False,False,False,False,False,False,France - US dollar,India - Dirham
70101,8821919359,8101552708,6688.4,0,Normal_Fan_In,212,2023,5,7,False,False,True,False,False,False,France - US dollar,India - Dirham
43685,9107494081,4608658818,5378.66,0,Normal_Fan_In,197,2023,4,22,False,False,False,False,False,False,France - US dollar,India - Dirham
56599,4335935333,9689273162,10413.34,0,Normal_Fan_In,12,2022,10,19,False,False,False,False,False,True,France - US dollar,India - Dirham
68122,8282629454,7790907241,2726.76,0,Normal_Small_Fan_Out,54,2022,11,30,False,False,True,False,False,False,France - US dollar,India - Dirham
31367,2045618518,534266261,44398.55,0,Normal_Small_Fan_Out,102,2023,1,17,False,False,True,False,False,False,France - US dollar,India - Dirham
42493,4248169413,3927359527,7531.84,0,Normal_Fan_Out,306,2023,8,9,False,False,True,False,False,False,France - US dollar,India - Dirham
30303,6617317893,191564974,9058.91,0,Normal_Fan_In,38,2022,11,14,False,False,False,True,False,False,France - US dollar,India - Dirham
30700,7206633896,7302843866,862.11,0,Normal_Small_Fan_Out,50,2022,11,26,False,False,False,True,False,False,France - US dollar,India - Dirham
9900,3564789333,2359559963,20954.55,0,Normal_Fan_Out,199,2023,4,24,False,False,False,True,False,False,France - US dollar,India - Dirham
55411,5961624917,2330775688,7274.0,0,Normal_Small_Fan_Out,310,2023,8,13,False,False,False,False,False,False,France - US dollar,India - Dirham
69465,3990497326,9171854426,6087.0,0,Normal_Fan_In,180,2023,4,5,False,False,True,False,False,False,France - US dollar,India - Dirham
32539,4157741064,1733389500,280.48,0,Normal_Small_Fan_Out,40,2022,11,16,False,False,False,True,False,False,France - US dollar,India - Dirham
28819,4564555503,2457465520,51757.72,0,Normal_Mutual,118,2023,2,2,False,False,False,False,False,True,France - US dollar,India - Dirham
31493,904277283,1437586496,7411.95,0,Normal_Small_Fan_Out,135,2023,2,19,False,False,True,False,False,False,France - US dollar,India - Dirham
48427,1574757517,8278910699,4879.22,0,Normal_Fan_Out,278,2023,7,12,False,False,False,False,False,False,France - US dollar,India - Dirham
37731,128434680,796902443,39842.29,0,Normal_Fan_In,269,2023,7,3,False,False,True,False,False,False,France - US dollar,India - Dirham
37795,3408471488,1349575937,12245.3,0,Normal_Group,253,2023,6,17,False,False,False,False,False,False,France - US dollar,India - Dirham
84951,5722075285,6736608883,75003.31,0,Normal_Mutual,183,2023,4,8,False,False,False,False,False,False,France - US dollar,India - Dirham
78270,9734136519,6806900780,8404.85,0,Normal_Fan_Out,181,2023,4,6,False,False,False,False,False,False,France - US dollar,India - Dirham
63242,9217919269,9711400591,7250.43,0,Normal_Fan_In,6,2022,10,13,False,False,False,False,True,False,Albania - Indian rupee,India - Dirham
71119,8700415859,286129445,2521.54,0,Normal_Small_Fan_Out,243,2023,6,7,False,False,True,False,False,False,France - US dollar,India - Dirham
53361,9800142549,8793881547,9579.16,0,Normal_Fan_Out,69,2022,12,15,False,False,False,True,False,False,France - US dollar,India - Dirham
48670,1378482486,6891024439,13277.71,0,Normal_Fan_In,279,2023,7,13,False,False,False,False,True,False,France - US dollar,Austria - US dollar
78910,1977865904,3628990778,493.92,0,Normal_Small_Fan_Out,195,2023,4,20,False,False,True,False,False,False,France - US dollar,Germany - UK pounds
63971,3131832083,6189222959,11761.88,0,Normal_Fan_In,253,2023,6,17,False,False,False,True,False,False,France - US dollar,India - Dirham
68260,5727641435,3824895969,4873.53,0,Normal_Fan_Out,278,2023,7,12,False,False,False,True,False,False,France - US dollar,India - Dirham
1906,534659175,8680539699,60.75,0,Normal_Cash_Withdrawal,53,2022,11,29,False,True,False,False,False,False,France - US dollar,India - Dirham
53388,9232425799,9491182219,36336.2,0,Normal_Small_Fan_Out,226,2023,5,21,False,False,False,True,False,False,France - US dollar,India - Dirham
73404,761487756,918178079,7570.24,0,Normal_Fan_In,174,2023,3,30,False,False,False,False,False,True,France - US dollar,India - Dirham
71609,7228065663,1368307482,6944.94,0,Normal_Small_Fan_Out,218,2023,5,13,False,False,False,False,False,False,France - US dollar,India - Dirham
77049,8952177221,7880644428,9924.26,0,Normal_Small_Fan_Out,302,2023,8,5,False,False,True,False,False,False,France - US dollar,India - Dirham
56417,5056849759,8234505374,14492.31,0,Normal_Small_Fan_Out,71,2022,12,17,False,False,True,False,False,False,France - US dollar,India - Dirham
67751,9846188677,4824724325,1345.12,0,Normal_Small_Fan_Out,138,2023,2,22,False,False,True,False,False,False,France - US dollar,India - Dirham
64259,7839267225,7162103938,520.22,0,Normal_Small_Fan_Out,269,2023,7,3,False,False,False,False,False,False,France - US dollar,India - Dirham
15258,4407013425,8506252485,1444.3,0,Normal_Plus_Mutual,140,2023,2,24,False,False,False,True,False,False,France - US dollar,India - Dirham
48644,1837112912,3752126100,26119.44,0,Normal_Fan_Out,241,2023,6,5,False,False,False,False,False,True,France - US dollar,India - Dirham
77803,469656377,7703051327,26316.08,0,Normal_Fan_In,142,2023,2,26,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
76045,5059303601,8368642111,2507.56,0,Normal_Group,130,2023,2,14,False,False,False,False,False,True,France - US dollar,India - Dirham
36258,6004109,9285879778,2252.61,0,Normal_Group,41,2022,11,17,False,False,False,True,False,False,France - US dollar,India - Dirham
20235,425443673,7027635694,950.56,0,Normal_Small_Fan_Out,54,2022,11,30,False,False,False,False,False,False,France - US dollar,India - Dirham
59083,8554034394,2512679267,9078.45,0,Normal_Fan_In,9,2022,10,16,False,False,False,True,False,False,France - US dollar,India - Dirham
74692,8103248008,472317903,6298.12,0,Normal_Small_Fan_Out,235,2023,5,30,False,False,False,False,False,False,France - US dollar,India - Dirham
58030,5256714768,944098747,7415.15,0,Normal_Fan_In,273,2023,7,7,False,False,False,False,False,True,France - US dollar,India - Dirham
11756,559298414,5533312893,1734.1,0,Normal_Small_Fan_Out,80,2022,12,26,False,False,False,False,False,True,France - US dollar,India - Dirham
1807,761721511,5970880226,6856.06,0,Normal_Fan_In,307,2023,8,10,False,False,False,False,False,False,France - US dollar,India - Dirham
49533,7789137429,8622197405,6068.64,0,Normal_Fan_Out,102,2023,1,17,False,False,True,False,False,False,France - US dollar,India - Dirham
82026,2970142056,7429922598,368.33,0,Normal_Small_Fan_Out,302,2023,8,5,False,False,False,False,False,True,France - US dollar,India - Dirham
61318,8138830675,9355021698,113.55,0,Normal_Cash_Withdrawal,104,2023,1,19,False,True,False,False,False,False,France - US dollar,India - Dirham
42526,1332443097,8518359629,5204.38,0,Normal_Small_Fan_Out,169,2023,3,25,False,False,False,False,False,False,France - US dollar,India - Dirham
74777,1163488941,8870848076,45.93,0,Normal_Cash_Withdrawal,173,2023,3,29,False,False,False,False,True,False,France - US dollar,France - US dollar
49623,2468709243,7162638253,22435.29,0,Normal_Fan_Out,291,2023,7,25,False,False,True,False,False,False,France - US dollar,India - Dirham
85139,1607259918,9659095791,7304.97,0,Normal_Fan_Out,71,2022,12,17,False,False,False,False,False,True,France - US dollar,India - Dirham
43955,4091660619,3671025369,11099.59,0,Normal_Fan_Out,26,2022,11,2,False,False,False,False,False,False,France - US dollar,India - Dirham
64985,3774049482,7143558613,11120.35,0,Normal_Fan_In,149,2023,3,5,False,False,False,False,False,False,France - US dollar,India - Dirham
83594,8842656626,5507692243,16688.86,0,Normal_Foward,275,2023,7,9,False,False,False,False,True,False,France - US dollar,Austria - US dollar
3348,6265189499,3476946195,17120.65,0,Normal_Small_Fan_Out,169,2023,3,25,False,False,True,False,False,False,France - US dollar,India - Dirham
29263,8458736243,7093920465,3745.58,0,Normal_Small_Fan_Out,84,2022,12,30,False,False,False,False,False,False,France - US dollar,India - Dirham
50560,8319078891,1281181704,5594.98,0,Normal_Fan_In,108,2023,1,23,False,False,False,False,False,False,France - US dollar,India - Dirham
81725,6610119170,1820545818,9613.34,0,Normal_Fan_Out,199,2023,4,24,False,False,True,False,False,False,France - US dollar,India - Dirham
48610,5605479230,7151361333,9108.05,0,Normal_Small_Fan_Out,55,2022,12,1,False,False,False,True,False,False,France - US dollar,India - Dirham
59510,1776861915,1591206777,74.64,0,Normal_Cash_Withdrawal,22,2022,10,29,False,True,False,False,False,False,France - US dollar,India - Dirham
84157,5755080410,8932857760,12243.59,0,Normal_Fan_Out,92,2023,1,7,False,False,True,False,False,False,France - US dollar,India - Dirham
77826,9976261629,7204846760,9078.79,0,Normal_Fan_Out,233,2023,5,28,False,False,True,False,False,False,France - US dollar,India - Dirham
84687,8826753039,8161551842,11389.95,0,Normal_Small_Fan_Out,195,2023,4,20,False,False,False,False,False,False,France - US dollar,India - Dirham
35593,4610662813,5414100584,9059.26,0,Normal_Small_Fan_Out,160,2023,3,16,False,False,False,False,False,True,France - US dollar,India - Dirham
74395,3640853461,2863521595,11055.96,0,Normal_Fan_Out,228,2023,5,23,False,False,False,False,False,False,France - US dollar,India - Dirham
72062,2155450363,1881336524,3458.75,0,Normal_Group,228,2023,5,23,False,False,False,True,False,False,France - US dollar,India - Dirham
71309,7934381032,8234929338,13084.58,0,Normal_Fan_Out,181,2023,4,6,False,False,False,False,False,True,France - US dollar,India - Dirham
65733,9685996675,2584397957,30.32,0,Normal_Small_Fan_Out,275,2023,7,9,False,False,True,False,False,False,France - US dollar,India - Dirham
86335,9232879360,7686105304,195.34,0,Normal_Cash_Withdrawal,147,2023,3,3,False,True,False,False,False,False,France - US dollar,India - Dirham
83325,7889385343,2928442692,157.17,0,Normal_Small_Fan_Out,149,2023,3,5,False,False,True,False,False,False,France - US dollar,India - Dirham
84510,4696430383,7331367397,28130.63,0,Normal_Small_Fan_Out,183,2023,4,8,False,False,False,False,False,True,France - US dollar,India - Dirham
68194,9162616148,9723473763,8517.0,0,Normal_Fan_Out,35,2022,11,11,False,False,True,False,False,False,France - US dollar,India - Dirham
80621,2828131246,3997398720,445.49,0,Normal_Small_Fan_Out,207,2023,5,2,False,False,True,False,False,False,France - US dollar,India - Dirham
37327,5948816648,6911142782,19207.68,0,Normal_Fan_In,171,2023,3,27,False,False,True,False,False,False,France - US dollar,India - Dirham
48837,6847396046,3566530626,1311.65,0,Normal_Small_Fan_Out,132,2023,2,16,False,False,False,False,False,False,France - US dollar,India - Dirham
46301,4728492996,6666878958,7337.31,0,Normal_Group,224,2023,5,19,False,False,False,False,False,True,France - US dollar,India - Dirham
42252,4383949612,341489218,4486.36,0,Normal_Fan_In,210,2023,5,5,False,False,False,False,False,True,France - US dollar,India - Dirham
7981,6843774443,6976493677,9564.58,0,Normal_Fan_Out,187,2023,4,12,False,False,False,False,False,True,France - US dollar,India - Dirham
29658,2619007765,3991312048,8241.55,0,Normal_Plus_Mutual,215,2023,5,10,False,False,False,False,True,False,Albania - Albanian lek,India - Dirham
63506,434351836,3526815299,16993.61,0,Normal_Small_Fan_Out,26,2022,11,2,False,False,False,True,False,False,France - US dollar,India - Dirham
21083,5130075357,212815104,22079.02,0,Normal_Small_Fan_Out,274,2023,7,8,False,False,False,False,False,True,France - US dollar,India - Dirham
41063,2136023308,1298956562,615.17,0,Normal_Small_Fan_Out,88,2023,1,3,False,False,True,False,False,False,France - US dollar,India - Dirham
82102,2956435410,191144605,2598.44,0,Normal_Small_Fan_Out,272,2023,7,6,False,False,True,False,False,False,France - US dollar,India - Dirham
12780,8695107817,2673553992,7098.07,0,Normal_Small_Fan_Out,106,2023,1,21,False,False,False,False,False,False,France - US dollar,India - Dirham
